     Week         GPSTime       E        N          U       VX       VY       VZ          Heading               Pitch                  Roll
2233.00000 23554.300 -163.265 -609.637 2.054 3.108 8.770 -0.115 8.94894E-05 5.41205E-05 5.18044E-05
2233.00000 23554.400 -162.956 -608.764 2.043 3.068 8.675 -0.091 8.93670E-05 5.42154E-05 5.15100E-05
2233.00000 23554.500 -162.651 -607.903 2.033 3.017 8.552 -0.079 8.92459E-05 5.43087E-05 5.12160E-05
2233.00000 23554.600 -162.353 -607.052 2.022 2.987 8.450 -0.096 8.91258E-05 5.44004E-05 5.09225E-05
2233.00000 23554.700 -162.055 -606.212 2.013 2.937 8.347 -0.078 8.90069E-05 5.44906E-05 5.06294E-05
2233.00000 23554.800 -161.764 -605.381 2.005 2.890 8.274 -0.087 8.88891E-05 5.45792E-05 5.03367E-05
2233.00000 23554.900 -161.477 -604.558 1.995 2.864 8.184 -0.113 8.87725E-05 5.46662E-05 5.00445E-05
2233.00000 23555.000 -161.193 -603.743 1.986 2.813 8.078 -0.079 8.86570E-05 5.47517E-05 4.97527E-05
2233.00000 23555.100 -160.915 -602.942 1.978 2.746 7.946 -0.073 8.88653E-05 5.45277E-05 4.97375E-05
2233.00000 23555.200 -160.642 -602.153 1.970 2.701 7.823 -0.092 8.90735E-05 5.43039E-05 4.97222E-05
2233.00000 23555.300 -160.374 -601.378 1.960 2.661 7.679 -0.074 8.92817E-05 5.40803E-05 4.97069E-05
2233.00000 23555.400 -160.109 -600.615 1.952 2.635 7.583 -0.092 8.94897E-05 5.38568E-05 4.96914E-05
2233.00000 23555.500 -159.848 -599.864 1.944 2.570 7.434 -0.078 8.96976E-05 5.36336E-05 4.96759E-05
2233.00000 23555.600 -159.595 -599.127 1.937 2.494 7.297 -0.090 8.99054E-05 5.34105E-05 4.96603E-05
2233.00000 23555.700 -159.348 -598.404 1.929 2.437 7.168 -0.086 9.01131E-05 5.31875E-05 4.96447E-05
2233.00000 23555.800 -159.107 -597.695 1.922 2.368 7.004 -0.060 9.03207E-05 5.29648E-05 4.96290E-05
2233.00000 23555.900 -158.873 -597.000 1.917 2.323 6.887 -0.052 9.05282E-05 5.27423E-05 4.96132E-05
2233.00000 23556.000 -158.643 -596.316 1.911 2.280 6.800 -0.080 9.07356E-05 5.25199E-05 4.95973E-05
2233.00000 23556.100 -158.418 -595.640 1.905 2.227 6.702 -0.052 9.09440E-05 5.23231E-05 4.96053E-05
2233.00000 23556.200 -158.197 -594.977 1.901 2.180 6.580 -0.031 9.11525E-05 5.21264E-05 4.96132E-05
2233.00000 23556.300 -157.980 -594.324 1.899 2.179 6.468 -0.017 9.13609E-05 5.19297E-05 4.96211E-05
2233.00000 23556.400 -157.765 -593.684 1.896 2.131 6.354 -0.054 9.15693E-05 5.17331E-05 4.96290E-05
2233.00000 23556.500 -157.557 -593.054 1.891 2.056 6.256 -0.059 9.17777E-05 5.15366E-05 4.96367E-05
2233.00000 23556.600 -157.353 -592.432 1.884 2.035 6.160 -0.053 9.19861E-05 5.13401E-05 4.96445E-05
2233.00000 23556.700 -157.150 -591.823 1.880 2.025 6.033 -0.018 9.21946E-05 5.11436E-05 4.96521E-05
2233.00000 23556.800 -156.951 -591.225 1.878 1.963 5.908 -0.033 9.24030E-05 5.09473E-05 4.96597E-05
2233.00000 23556.900 -156.759 -590.640 1.873 1.890 5.781 -0.050 9.26114E-05 5.07510E-05 4.96673E-05
2233.00000 23557.000 -156.572 -590.068 1.869 1.862 5.670 -0.046 9.28198E-05 5.05547E-05 4.96748E-05
2233.00000 23557.100 -156.388 -589.506 1.864 1.819 5.569 -0.044 9.30454E-05 5.04585E-05 4.97431E-05
2233.00000 23557.200 -156.208 -588.956 1.860 1.783 5.444 -0.037 9.32710E-05 5.03622E-05 4.98115E-05
2233.00000 23557.300 -156.033 -588.416 1.856 1.742 5.349 -0.030 9.34967E-05 5.02658E-05 4.98798E-05
2233.00000 23557.400 -155.859 -587.886 1.854 1.737 5.250 -0.016 9.37225E-05 5.01692E-05 4.99482E-05
2233.00000 23557.500 -155.688 -587.365 1.851 1.696 5.183 -0.028 9.39485E-05 5.00726E-05 5.00166E-05
2233.00000 23557.600 -155.520 -586.850 1.848 1.672 5.125 -0.033 9.41745E-05 4.99758E-05 5.00850E-05
2233.00000 23557.700 -155.354 -586.340 1.845 1.666 5.087 -0.030 9.44007E-05 4.98789E-05 5.01534E-05
2233.00000 23557.800 -155.189 -585.832 1.842 1.650 5.052 -0.042 9.46269E-05 4.97819E-05 5.02219E-05
2233.00000 23557.900 -155.024 -585.330 1.837 1.642 4.999 -0.038 9.48533E-05 4.96847E-05 5.02903E-05
2233.00000 23558.000 -154.862 -584.831 1.833 1.625 4.969 -0.032 9.50797E-05 4.95875E-05 5.03588E-05
2233.00000 23558.100 -154.699 -584.335 1.830 1.619 4.959 -0.040 9.53484E-05 4.94723E-05 5.05947E-05
2233.00000 23558.200 -154.538 -583.840 1.826 1.633 4.926 -0.035 9.56175E-05 4.93564E-05 5.08310E-05
2233.00000 23558.300 -154.376 -583.349 1.822 1.609 4.896 -0.036 9.58870E-05 4.92397E-05 5.10676E-05
2233.00000 23558.400 -154.217 -582.861 1.819 1.584 4.891 -0.049 9.61568E-05 4.91223E-05 5.13047E-05
2233.00000 23558.500 -154.058 -582.372 1.815 1.585 4.890 -0.050 9.64269E-05 4.90042E-05 5.15421E-05
2233.00000 23558.600 -153.900 -581.885 1.810 1.578 4.849 -0.036 9.66974E-05 4.88853E-05 5.17800E-05
2233.00000 23558.700 -153.743 -581.402 1.807 1.581 4.823 -0.034 9.69683E-05 4.87656E-05 5.20182E-05
2233.00000 23558.800 -153.585 -580.920 1.803 1.559 4.810 -0.034 9.72395E-05 4.86452E-05 5.22568E-05
2233.00000 23558.900 -153.430 -580.440 1.800 1.539 4.789 -0.026 9.75111E-05 4.85241E-05 5.24958E-05
2233.00000 23559.000 -153.277 -579.963 1.797 1.547 4.742 -0.028 9.77831E-05 4.84022E-05 5.27351E-05
2233.00000 23559.100 -153.124 -579.490 1.793 1.523 4.724 -0.044 9.79717E-05 4.84499E-05 5.29242E-05
2233.00000 23559.200 -152.971 -579.018 1.790 1.541 4.710 -0.023 9.81601E-05 4.84976E-05 5.31134E-05
2233.00000 23559.300 -152.818 -578.546 1.787 1.522 4.712 -0.035 9.83485E-05 4.85453E-05 5.33028E-05
2233.00000 23559.400 -152.665 -578.073 1.784 1.513 4.760 -0.039 9.85368E-05 4.85928E-05 5.34924E-05
2233.00000 23559.500 -152.513 -577.593 1.782 1.542 4.826 -0.017 9.87251E-05 4.86402E-05 5.36821E-05
2233.00000 23559.600 -152.358 -577.108 1.782 1.547 4.882 0.012 9.89133E-05 4.86876E-05 5.38719E-05
2233.00000 23559.700 -152.201 -576.617 1.782 1.595 4.951 -0.035 9.91014E-05 4.87349E-05 5.40619E-05
2233.00000 23559.800 -152.041 -576.119 1.778 1.620 5.020 -0.048 9.92894E-05 4.87822E-05 5.42520E-05
2233.00000 23559.900 -151.877 -575.613 1.774 1.632 5.102 -0.034 9.94773E-05 4.88293E-05 5.44423E-05
2233.00000 23560.000 -151.713 -575.098 1.772 1.660 5.188 -0.028 9.96652E-05 4.88764E-05 5.46327E-05
2233.00000 23560.100 -151.547 -574.574 1.771 1.664 5.285 -0.008 9.98138E-05 4.89034E-05 5.47976E-05
2233.00000 23560.200 -151.379 -574.042 1.767 1.697 5.338 -0.039 9.99624E-05 4.89303E-05 5.49626E-05
2233.00000 23560.300 -151.208 -573.504 1.761 1.736 5.420 -0.071 1.00111E-04 4.89572E-05 5.51278E-05
2233.00000 23560.400 -151.032 -572.958 1.755 1.788 5.521 -0.042 1.00259E-04 4.89840E-05 5.52930E-05
2233.00000 23560.500 -150.852 -572.401 1.753 1.803 5.612 -0.036 1.00408E-04 4.90107E-05 5.54584E-05
2233.00000 23560.600 -150.673 -571.836 1.749 1.801 5.692 -0.053 1.00556E-04 4.90374E-05 5.56239E-05
2233.00000 23560.700 -150.491 -571.262 1.743 1.826 5.773 -0.075 1.00704E-04 4.90640E-05 5.57896E-05
2233.00000 23560.800 -150.306 -570.681 1.737 1.891 5.846 -0.036 1.00853E-04 4.90905E-05 5.59553E-05
2233.00000 23560.900 -150.115 -570.092 1.732 1.928 5.934 -0.035 1.01001E-04 4.91169E-05 5.61212E-05
2233.00000 23561.000 -149.922 -569.494 1.728 1.922 6.031 -0.060 1.01149E-04 4.91433E-05 5.62873E-05
2233.00000 23561.100 -149.729 -568.887 1.721 1.939 6.108 -0.057 1.01257E-04 4.91556E-05 5.64159E-05
2233.00000 23561.200 -149.533 -568.271 1.715 1.984 6.201 -0.064 1.01365E-04 4.91680E-05 5.65446E-05
2233.00000 23561.300 -149.332 -567.647 1.709 2.029 6.285 -0.060 1.01473E-04 4.91803E-05 5.66734E-05
2233.00000 23561.400 -149.129 -567.014 1.702 2.034 6.353 -0.058 1.01580E-04 4.91925E-05 5.68023E-05
2233.00000 23561.500 -148.924 -566.375 1.696 2.048 6.431 -0.052 1.01688E-04 4.92048E-05 5.69312E-05
2233.00000 23561.600 -148.717 -565.730 1.691 2.087 6.481 -0.047 1.01796E-04 4.92169E-05 5.70602E-05
2233.00000 23561.700 -148.507 -565.080 1.686 2.112 6.527 -0.074 1.01903E-04 4.92291E-05 5.71893E-05
2233.00000 23561.800 -148.295 -564.424 1.679 2.159 6.563 -0.076 1.02011E-04 4.92412E-05 5.73185E-05
2233.00000 23561.900 -148.078 -563.767 1.672 2.163 6.592 -0.064 1.02118E-04 4.92532E-05 5.74478E-05
2233.00000 23562.000 -147.860 -563.107 1.668 2.180 6.604 -0.046 1.02226E-04 4.92653E-05 5.75772E-05
2233.00000 23562.100 -147.640 -562.446 1.663 2.211 6.599 -0.037 1.02287E-04 4.92645E-05 5.76747E-05
2233.00000 23562.200 -147.420 -561.787 1.659 2.203 6.586 -0.047 1.02349E-04 4.92637E-05 5.77723E-05
2233.00000 23562.300 -147.200 -561.127 1.654 2.213 6.612 -0.052 1.02410E-04 4.92629E-05 5.78700E-05
2233.00000 23562.400 -146.979 -560.465 1.650 2.215 6.634 -0.045 1.02471E-04 4.92621E-05 5.79677E-05
2233.00000 23562.500 -146.755 -559.802 1.647 2.245 6.628 -0.022 1.02533E-04 4.92613E-05 5.80654E-05
2233.00000 23562.600 -146.531 -559.137 1.643 2.257 6.656 -0.015 1.02594E-04 4.92605E-05 5.81632E-05
2233.00000 23562.700 -146.305 -558.470 1.638 2.268 6.668 -0.036 1.02655E-04 4.92596E-05 5.82611E-05
2233.00000 23562.800 -146.077 -557.802 1.632 2.283 6.672 -0.018 1.02716E-04 4.92587E-05 5.83590E-05
2233.00000 23562.900 -145.849 -557.135 1.630 2.284 6.660 -0.038 1.02777E-04 4.92578E-05 5.84569E-05
2233.00000 23563.000 -145.623 -556.468 1.625 2.266 6.659 -0.052 1.02839E-04 4.92569E-05 5.85549E-05
2233.00000 23563.100 -145.396 -555.803 1.618 2.260 6.664 -0.072 1.02856E-04 4.92408E-05 5.86222E-05
2233.00000 23563.200 -145.171 -555.136 1.611 2.244 6.678 -0.069 1.02873E-04 4.92248E-05 5.86895E-05
2233.00000 23563.300 -144.948 -554.468 1.607 2.235 6.662 -0.026 1.02891E-04 4.92087E-05 5.87568E-05
2233.00000 23563.400 -144.724 -553.802 1.604 2.262 6.647 -0.046 1.02908E-04 4.91926E-05 5.88241E-05
2233.00000 23563.500 -144.498 -553.138 1.599 2.255 6.634 -0.055 1.02926E-04 4.91766E-05 5.88914E-05
2233.00000 23563.600 -144.273 -552.475 1.592 2.226 6.632 -0.049 1.02943E-04 4.91605E-05 5.89588E-05
2233.00000 23563.700 -144.052 -551.811 1.587 2.240 6.614 -0.035 1.02960E-04 4.91444E-05 5.90262E-05
2233.00000 23563.800 -143.827 -551.151 1.582 2.252 6.598 -0.058 1.02978E-04 4.91283E-05 5.90936E-05
2233.00000 23563.900 -143.600 -550.492 1.575 2.273 6.579 -0.092 1.02995E-04 4.91123E-05 5.91610E-05
2233.00000 23564.000 -143.373 -549.834 1.566 2.278 6.575 -0.087 1.03012E-04 4.90962E-05 5.92284E-05
2233.00000 23564.100 -143.146 -549.178 1.557 2.281 6.537 -0.083 1.02989E-04 4.90685E-05 5.92658E-05
2233.00000 23564.200 -142.921 -548.527 1.551 2.239 6.479 -0.061 1.02966E-04 4.90409E-05 5.93032E-05
2233.00000 23564.300 -142.698 -547.883 1.545 2.210 6.409 -0.070 1.02942E-04 4.90133E-05 5.93406E-05
2233.00000 23564.400 -142.477 -547.244 1.536 2.210 6.364 -0.080 1.02919E-04 4.89857E-05 5.93780E-05
2233.00000 23564.500 -142.256 -546.608 1.526 2.200 6.328 -0.083 1.02895E-04 4.89581E-05 5.94153E-05
2233.00000 23564.600 -142.039 -545.977 1.519 2.172 6.304 -0.040 1.02872E-04 4.89305E-05 5.94527E-05
2233.00000 23564.700 -141.822 -545.349 1.515 2.145 6.257 -0.057 1.02848E-04 4.89029E-05 5.94900E-05
2233.00000 23564.800 -141.609 -544.728 1.511 2.113 6.179 -0.057 1.02825E-04 4.88754E-05 5.95274E-05
2233.00000 23564.900 -141.399 -544.112 1.504 2.087 6.133 -0.062 1.02802E-04 4.88478E-05 5.95647E-05
2233.00000 23565.000 -141.191 -543.501 1.499 2.074 6.092 -0.043 1.02778E-04 4.88202E-05 5.96020E-05
2233.00000 23565.100 -140.982 -542.894 1.495 2.092 6.036 -0.040 1.02705E-04 4.87078E-05 5.97697E-05
2233.00000 23565.200 -140.775 -542.294 1.491 2.071 5.970 -0.028 1.02631E-04 4.85953E-05 5.99374E-05
2233.00000 23565.300 -140.570 -541.699 1.488 2.037 5.923 -0.031 1.02558E-04 4.84828E-05 6.01051E-05
2233.00000 23565.400 -140.367 -541.109 1.483 2.022 5.888 -0.039 1.02485E-04 4.83702E-05 6.02727E-05
2233.00000 23565.500 -140.167 -540.523 1.479 1.998 5.818 -0.044 1.02411E-04 4.82575E-05 6.04404E-05
2233.00000 23565.600 -139.969 -539.944 1.475 1.980 5.772 -0.042 1.02338E-04 4.81448E-05 6.06080E-05
2233.00000 23565.700 -139.770 -539.369 1.471 1.988 5.719 -0.028 1.02265E-04 4.80321E-05 6.07756E-05
2233.00000 23565.800 -139.571 -538.802 1.467 1.984 5.642 -0.041 1.02192E-04 4.79193E-05 6.09431E-05
2233.00000 23565.900 -139.374 -538.241 1.464 1.982 5.561 -0.013 1.02119E-04 4.78065E-05 6.11106E-05
2233.00000 23566.000 -139.176 -537.688 1.462 1.958 5.512 -0.017 1.02046E-04 4.76936E-05 6.12781E-05
2233.00000 23566.100 -138.984 -537.138 1.460 1.915 5.482 -0.034 1.01939E-04 4.77406E-05 6.12433E-05
2233.00000 23566.200 -138.793 -536.591 1.454 1.890 5.455 -0.056 1.01832E-04 4.77875E-05 6.12084E-05
2233.00000 23566.300 -138.605 -536.047 1.447 1.886 5.430 -0.075 1.01726E-04 4.78344E-05 6.11736E-05
2233.00000 23566.400 -138.415 -535.505 1.442 1.928 5.394 -0.036 1.01619E-04 4.78812E-05 6.11387E-05
2233.00000 23566.500 -138.223 -534.967 1.439 1.904 5.370 -0.045 1.01512E-04 4.79279E-05 6.11039E-05
2233.00000 23566.600 -138.033 -534.432 1.435 1.885 5.326 -0.046 1.01405E-04 4.79746E-05 6.10691E-05
2233.00000 23566.700 -137.847 -533.902 1.429 1.856 5.294 -0.059 1.01299E-04 4.80212E-05 6.10343E-05
2233.00000 23566.800 -137.664 -533.374 1.422 1.811 5.268 -0.058 1.01192E-04 4.80678E-05 6.09995E-05
2233.00000 23566.900 -137.483 -532.847 1.416 1.840 5.271 -0.060 1.01086E-04 4.81143E-05 6.09647E-05
2233.00000 23567.000 -137.297 -532.321 1.410 1.865 5.269 -0.061 1.00979E-04 4.81608E-05 6.09299E-05
2233.00000 23567.100 -137.111 -531.794 1.405 1.859 5.253 -0.061 1.00904E-04 4.81067E-05 6.09403E-05
2233.00000 23567.200 -136.927 -531.269 1.399 1.842 5.234 -0.047 1.00828E-04 4.80528E-05 6.09506E-05
2233.00000 23567.300 -136.744 -530.746 1.395 1.829 5.233 -0.042 1.00753E-04 4.79988E-05 6.09609E-05
2233.00000 23567.400 -136.561 -530.225 1.392 1.825 5.197 -0.042 1.00677E-04 4.79449E-05 6.09712E-05
2233.00000 23567.500 -136.380 -529.707 1.389 1.789 5.158 -0.037 1.00602E-04 4.78910E-05 6.09814E-05
2233.00000 23567.600 -136.203 -529.191 1.382 1.771 5.155 -0.061 1.00526E-04 4.78372E-05 6.09916E-05
2233.00000 23567.700 -136.026 -528.676 1.375 1.777 5.151 -0.064 1.00451E-04 4.77834E-05 6.10017E-05
2233.00000 23567.800 -135.846 -528.162 1.370 1.798 5.132 -0.055 1.00375E-04 4.77296E-05 6.10117E-05
2233.00000 23567.900 -135.667 -527.649 1.364 1.788 5.102 -0.043 1.00300E-04 4.76758E-05 6.10217E-05
2233.00000 23568.000 -135.491 -527.140 1.360 1.750 5.097 -0.035 1.00224E-04 4.76221E-05 6.10317E-05
2233.00000 23568.100 -135.317 -526.631 1.356 1.738 5.082 -0.059 1.00118E-04 4.75516E-05 6.10119E-05
2233.00000 23568.200 -135.145 -526.123 1.350 1.716 5.061 -0.059 1.00011E-04 4.74811E-05 6.09919E-05
2233.00000 23568.300 -134.973 -525.619 1.345 1.707 5.028 -0.061 9.99045E-05 4.74107E-05 6.09720E-05
2233.00000 23568.400 -134.804 -525.116 1.339 1.693 5.031 -0.056 9.97980E-05 4.73403E-05 6.09519E-05
2233.00000 23568.500 -134.635 -524.613 1.334 1.685 5.023 -0.052 9.96916E-05 4.72700E-05 6.09317E-05
2233.00000 23568.600 -134.467 -524.112 1.330 1.688 4.990 -0.060 9.95851E-05 4.71998E-05 6.09115E-05
2233.00000 23568.700 -134.301 -523.613 1.324 1.642 4.979 -0.050 9.94787E-05 4.71296E-05 6.08912E-05
2233.00000 23568.800 -134.137 -523.116 1.319 1.629 4.978 -0.057 9.93723E-05 4.70595E-05 6.08708E-05
2233.00000 23568.900 -133.975 -522.618 1.314 1.618 4.958 -0.048 9.92659E-05 4.69894E-05 6.08503E-05
2233.00000 23569.000 -133.813 -522.123 1.310 1.622 4.941 -0.040 9.91595E-05 4.69194E-05 6.08298E-05
2233.00000 23569.100 -133.650 -521.629 1.305 1.620 4.942 -0.050 9.90161E-05 4.68393E-05 6.07823E-05
2233.00000 23569.200 -133.488 -521.136 1.301 1.610 4.938 -0.040 9.88728E-05 4.67593E-05 6.07348E-05
2233.00000 23569.300 -133.328 -520.641 1.297 1.618 4.967 -0.059 9.87296E-05 4.66794E-05 6.06872E-05
2233.00000 23569.400 -133.165 -520.144 1.292 1.629 4.985 -0.053 9.85863E-05 4.65995E-05 6.06394E-05
2233.00000 23569.500 -133.002 -519.646 1.288 1.635 4.996 -0.055 9.84431E-05 4.65197E-05 6.05916E-05
2233.00000 23569.600 -132.839 -519.146 1.283 1.625 4.978 -0.048 9.83000E-05 4.64400E-05 6.05436E-05
2233.00000 23569.700 -132.678 -518.649 1.278 1.609 4.957 -0.042 9.81568E-05 4.63603E-05 6.04955E-05
2233.00000 23569.800 -132.518 -518.155 1.274 1.599 4.942 -0.046 9.80137E-05 4.62808E-05 6.04473E-05
2233.00000 23569.900 -132.358 -517.662 1.270 1.599 4.926 -0.030 9.78707E-05 4.62013E-05 6.03990E-05
2233.00000 23570.000 -132.199 -517.170 1.266 1.586 4.916 -0.051 9.77276E-05 4.61218E-05 6.03506E-05
2233.00000 23570.100 -132.040 -516.680 1.261 1.582 4.895 -0.070 9.74814E-05 4.61421E-05 6.02852E-05
2233.00000 23570.200 -131.882 -516.191 1.256 1.582 4.876 -0.041 9.72355E-05 4.61622E-05 6.02196E-05
2233.00000 23570.300 -131.723 -515.705 1.252 1.605 4.859 -0.033 9.69900E-05 4.61819E-05 6.01540E-05
2233.00000 23570.400 -131.564 -515.219 1.249 1.567 4.848 -0.031 9.67448E-05 4.62014E-05 6.00883E-05
2233.00000 23570.500 -131.408 -514.736 1.245 1.539 4.818 -0.050 9.64999E-05 4.62207E-05 6.00226E-05
2233.00000 23570.600 -131.255 -514.256 1.240 1.532 4.780 -0.055 9.62553E-05 4.62396E-05 5.99568E-05
2233.00000 23570.700 -131.102 -513.780 1.235 1.537 4.739 -0.037 9.60111E-05 4.62583E-05 5.98909E-05
2233.00000 23570.800 -130.948 -513.308 1.232 1.546 4.694 -0.029 9.57672E-05 4.62768E-05 5.98250E-05
2233.00000 23570.900 -130.794 -512.842 1.229 1.519 4.647 -0.025 9.55237E-05 4.62949E-05 5.97590E-05
2233.00000 23571.000 -130.644 -512.380 1.227 1.483 4.614 -0.050 9.52805E-05 4.63128E-05 5.96929E-05
2233.00000 23571.100 -130.497 -511.920 1.222 1.463 4.579 -0.045 9.50972E-05 4.62184E-05 5.96077E-05
2233.00000 23571.200 -130.351 -511.464 1.220 1.465 4.529 -0.021 9.49140E-05 4.61240E-05 5.95224E-05
2233.00000 23571.300 -130.207 -511.015 1.219 1.439 4.466 -0.004 9.47309E-05 4.60297E-05 5.94370E-05
2233.00000 23571.400 -130.062 -510.572 1.219 1.446 4.412 -0.011 9.45477E-05 4.59354E-05 5.93514E-05
2233.00000 23571.500 -129.919 -510.133 1.216 1.417 4.363 -0.022 9.43646E-05 4.58413E-05 5.92658E-05
2233.00000 23571.600 -129.780 -509.698 1.214 1.394 4.329 -0.046 9.41816E-05 4.57473E-05 5.91800E-05
2233.00000 23571.700 -129.643 -509.268 1.209 1.361 4.284 -0.041 9.39985E-05 4.56533E-05 5.90941E-05
2233.00000 23571.800 -129.508 -508.843 1.206 1.346 4.226 -0.031 9.38155E-05 4.55595E-05 5.90081E-05
2233.00000 23571.900 -129.374 -508.423 1.206 1.335 4.158 -0.005 9.36325E-05 4.54657E-05 5.89220E-05
2233.00000 23572.000 -129.240 -508.011 1.205 1.335 4.103 -0.019 9.34495E-05 4.53720E-05 5.88357E-05
2233.00000 23572.100 -129.107 -507.604 1.204 1.324 4.047 -0.020 9.32368E-05 4.52698E-05 5.87192E-05
2233.00000 23572.200 -128.976 -507.202 1.202 1.298 3.993 -0.039 9.30241E-05 4.51677E-05 5.86025E-05
2233.00000 23572.300 -128.848 -506.805 1.200 1.272 3.965 -0.042 9.28114E-05 4.50657E-05 5.84857E-05
2233.00000 23572.400 -128.720 -506.410 1.198 1.277 3.939 -0.025 9.25988E-05 4.49637E-05 5.83687E-05
2233.00000 23572.500 -128.593 -506.017 1.196 1.269 3.918 -0.015 9.23862E-05 4.48619E-05 5.82516E-05
2233.00000 23572.600 -128.467 -505.627 1.196 1.256 3.893 -0.023 9.21736E-05 4.47601E-05 5.81344E-05
2233.00000 23572.700 -128.341 -505.239 1.192 1.258 3.869 -0.026 9.19611E-05 4.46585E-05 5.80171E-05
2233.00000 23572.800 -128.215 -504.853 1.190 1.253 3.844 -0.020 9.17486E-05 4.45569E-05 5.78996E-05
2233.00000 23572.900 -128.091 -504.470 1.189 1.244 3.819 -0.022 9.15361E-05 4.44555E-05 5.77820E-05
2233.00000 23573.000 -127.967 -504.089 1.187 1.233 3.804 -0.024 9.13237E-05 4.43541E-05 5.76643E-05
2233.00000 23573.100 -127.844 -503.710 1.185 1.233 3.761 -0.013 9.11105E-05 4.43191E-05 5.74512E-05
2233.00000 23573.200 -127.721 -503.335 1.186 1.226 3.753 -0.024 9.08972E-05 4.42839E-05 5.72383E-05
2233.00000 23573.300 -127.598 -502.962 1.184 1.234 3.712 -0.026 9.06838E-05 4.42486E-05 5.70257E-05
2233.00000 23573.400 -127.476 -502.592 1.184 1.213 3.692 -0.035 9.04704E-05 4.42131E-05 5.68134E-05
2233.00000 23573.500 -127.354 -502.224 1.181 1.208 3.684 -0.041 9.02568E-05 4.41774E-05 5.66013E-05
2233.00000 23573.600 -127.235 -501.857 1.178 1.187 3.655 -0.032 9.00431E-05 4.41416E-05 5.63894E-05
2233.00000 23573.700 -127.115 -501.493 1.175 1.194 3.631 -0.018 8.98294E-05 4.41056E-05 5.61778E-05
2233.00000 23573.800 -126.995 -501.131 1.174 1.207 3.609 -0.005 8.96156E-05 4.40695E-05 5.59664E-05
2233.00000 23573.900 -126.874 -500.772 1.174 1.206 3.580 -0.016 8.94016E-05 4.40332E-05 5.57553E-05
2233.00000 23574.000 -126.755 -500.415 1.173 1.192 3.566 -0.017 8.91876E-05 4.39968E-05 5.55445E-05
2233.00000 23574.100 -126.637 -500.059 1.174 1.165 3.563 -0.013 8.89618E-05 4.39555E-05 5.53172E-05
2233.00000 23574.200 -126.521 -499.703 1.172 1.163 3.568 -0.052 8.87358E-05 4.39141E-05 5.50904E-05
2233.00000 23574.300 -126.405 -499.345 1.169 1.160 3.573 -0.051 8.85096E-05 4.38725E-05 5.48638E-05
2233.00000 23574.400 -126.289 -498.989 1.166 1.168 3.563 -0.018 8.82834E-05 4.38307E-05 5.46375E-05
2233.00000 23574.500 -126.171 -498.632 1.166 1.193 3.587 -0.016 8.80570E-05 4.37888E-05 5.44115E-05
2233.00000 23574.600 -126.051 -498.272 1.165 1.209 3.633 -0.023 8.78305E-05 4.37467E-05 5.41858E-05
2233.00000 23574.700 -125.929 -497.905 1.162 1.221 3.691 -0.024 8.76038E-05 4.37044E-05 5.39604E-05
2233.00000 23574.800 -125.807 -497.533 1.161 1.223 3.751 -0.036 8.73770E-05 4.36619E-05 5.37353E-05
2233.00000 23574.900 -125.683 -497.156 1.155 1.251 3.811 -0.064 8.71501E-05 4.36193E-05 5.35105E-05
2233.00000 23575.000 -125.557 -496.772 1.151 1.281 3.874 -0.037 8.69231E-05 4.35765E-05 5.32860E-05
2233.00000 23575.100 -125.427 -496.380 1.148 1.322 3.987 -0.022 8.66847E-05 4.35269E-05 5.30431E-05
2233.00000 23575.200 -125.294 -495.976 1.146 1.342 4.071 -0.038 8.64460E-05 4.34771E-05 5.28006E-05
2233.00000 23575.300 -125.159 -495.565 1.141 1.356 4.158 -0.055 8.62073E-05 4.34272E-05 5.25584E-05
2233.00000 23575.400 -125.022 -495.144 1.136 1.392 4.266 -0.058 8.59683E-05 4.33770E-05 5.23166E-05
2233.00000 23575.500 -124.880 -494.713 1.132 1.454 4.359 -0.035 8.57291E-05 4.33267E-05 5.20752E-05
2233.00000 23575.600 -124.732 -494.271 1.129 1.499 4.484 -0.021 8.54898E-05 4.32762E-05 5.18341E-05
2233.00000 23575.700 -124.581 -493.819 1.126 1.522 4.569 -0.027 8.52503E-05 4.32255E-05 5.15934E-05
2233.00000 23575.800 -124.428 -493.357 1.123 1.530 4.682 -0.044 8.50106E-05 4.31746E-05 5.13530E-05
2233.00000 23575.900 -124.274 -492.884 1.119 1.581 4.782 -0.034 8.47708E-05 4.31235E-05 5.11131E-05
2233.00000 23576.000 -124.114 -492.401 1.115 1.616 4.881 -0.042 8.45307E-05 4.30723E-05 5.08734E-05
2233.00000 23576.100 -123.950 -491.909 1.111 1.643 4.977 -0.047 8.42841E-05 4.30195E-05 5.06076E-05
2233.00000 23576.200 -123.784 -491.407 1.107 1.664 5.046 -0.028 8.40373E-05 4.29665E-05 5.03423E-05
2233.00000 23576.300 -123.617 -490.899 1.104 1.681 5.104 -0.031 8.37902E-05 4.29133E-05 5.00774E-05
2233.00000 23576.400 -123.449 -490.386 1.100 1.709 5.143 -0.029 8.35429E-05 4.28599E-05 4.98130E-05
2233.00000 23576.500 -123.277 -489.871 1.098 1.706 5.170 -0.035 8.32954E-05 4.28062E-05 4.95491E-05
2233.00000 23576.600 -123.107 -489.354 1.095 1.709 5.195 -0.032 8.30477E-05 4.27523E-05 4.92856E-05
2233.00000 23576.700 -122.937 -488.832 1.090 1.717 5.241 -0.047 8.27997E-05 4.26981E-05 4.90226E-05
